Date,return,Y1,predicted_mean,binary,ticker
2024-07-01,0.0286890768912434,0.016109470331886765,0.03461705381537028,0,AAPL
2024-07-02,0.016109470331886765,0.005794225427538552,0.0406855436136562,0,AAPL
2024-07-03,0.005794225427538552,0.021389965938036225,0.024845000805606116,0,AAPL
2024-07-05,0.021389965938036225,0.006517598262799878,0.028788995987212684,0,AAPL
2024-07-08,0.006517598262799878,0.0037677387466135636,0.014754254230696318,0,AAPL
2024-07-09,0.0037677387466135636,0.018628980265787923,0.0003033755583187747,0,AAPL
2024-07-10,0.018628980265787923,-0.023494679077722323,0.013758400966792789,0,AAPL
2024-07-11,-0.023494679077722323,0.012966438494921347,-0.03575596948894336,0,AAPL
2024-07-12,0.012966438494921347,0.016604677613454705,-0.010073299763627364,0,AAPL
2024-07-15,0.016604677613454705,0.0017902627288762447,0.0009718596756135567,0,AAPL
2024-07-16,0.0017902627288762447,-0.025621424317485365,-0.0154253495856842,0,AAPL
2024-07-17,-0.025621424317485365,-0.02074860215356186,-0.038502394599533835,0,AAPL
2024-07-18,-0.02074860215356186,0.0005797448740641736,-0.048558799321158974,0,AAPL
2024-07-19,0.0005797448740641736,-0.0015615183371947838,-0.0282569429337359,0,AAPL
2024-07-22,-0.0015615183371947838,0.004677326789595257,-0.009941632483752322,0,AAPL
2024-07-23,0.004677326789595257,-0.029175787827119874,-0.0015626534848273421,0,AAPL
2024-07-24,-0.029175787827119874,-0.00481613570378485,-0.04122490321950678,0,AAPL
2024-07-25,-0.00481613570378485,0.002158692800747861,-0.01756942303660769,0,AAPL
2024-07-26,0.002158692800747861,0.0012838093072819164,-0.005338852997426341,0,AAPL
2024-07-29,0.0012838093072819164,0.002562684670143815,-0.008346999096524532,0,AAPL
2024-07-30,0.002562684670143815,0.014879601067931647,-0.006788361179304231,0,AAPL
2024-07-01,0.021645671878020658,0.005567612477786935,0.027643401319812994,0,MSFT
2024-07-02,0.005567612477786935,0.003238936050717344,0.022964551683316292,0,MSFT
2024-07-03,0.003238936050717344,0.014628698265744153,0.015397584453954422,0,MSFT
2024-07-05,0.014628698265744153,-0.0028271754566299946,0.02235391997110525,0,MSFT
2024-07-08,-0.0028271754566299946,-0.014474494317281709,0.009767342165753756,0,MSFT
2024-07-09,-0.014474494317281709,0.014495963213956669,-0.009902085905661134,0,MSFT
2024-07-10,0.014495963213956669,-0.025084083280719694,0.017213277911150376,0,MSFT
2024-07-11,-0.025084083280719694,-0.002532397530764042,-0.019248311610610247,0,MSFT
2024-07-12,-0.002532397530764042,0.0009035794633242268,-0.001773688012028568,0,MSFT
2024-07-15,0.0009035794633242268,-0.00982874724605526,0.015640615874864455,0,MSFT
2024-07-16,-0.00982874724605526,-0.013437450573088492,0.0009009788378355754,0,MSFT
2024-07-17,-0.013437450573088492,-0.007127600241447598,0.0018272634067512117,0,MSFT
2024-07-18,-0.007127600241447598,-0.007430425393780849,0.011700206032037946,0,MSFT
2024-07-19,-0.007430425393780849,0.013249480048027394,0.015182723073342091,0,MSFT
2024-07-22,0.013249480048027394,0.004302834207645639,0.04157160915560987,0,MSFT
2024-07-23,0.004302834207645639,-0.03651338311895819,0.03011477143461494,0,MSFT
2024-07-24,-0.03651338311895819,-0.02478587912924774,-0.011352057510665231,0,MSFT
2024-07-25,-0.02478587912924774,0.01628633733145043,-0.005338260190202587,0,MSFT
2024-07-26,0.01628633733145043,0.0034272849807710096,0.03572901155101188,0,MSFT
2024-07-29,0.0034272849807710096,-0.00896845286079925,0.03155137982836484,0,MSFT
2024-07-30,-0.00896845286079925,-0.01086465028327946,0.010860352216548547,0,MSFT
2024-07-01,0.006133025389686507,-0.013200214950226205,2.3347143555646488e-05,0,NVDA
2024-07-02,-0.013200214950226205,0.044717557191037115,-0.009746028661152081,0,NVDA
2024-07-03,0.044717557191037115,-0.019283561153337236,0.08022682810645712,0,NVDA
2024-07-05,-0.019283561153337236,0.018659716526216393,0.03686728591497471,0,NVDA
2024-07-08,0.018659716526216393,0.024502403947989197,0.06433262179778207,0,NVDA
2024-07-09,0.024502403947989197,0.02651399196566244,0.07635026847745177,0,NVDA
2024-07-10,0.02651399196566244,-0.057276161480423596,0.0689788067422597,0,NVDA
2024-07-11,-0.057276161480423596,0.014339428344752825,-0.07513417517573887,0,NVDA
2024-07-12,0.014339428344752825,-0.006209295230428465,0.007532781982854647,0,NVDA
2024-07-15,-0.006209295230428465,-0.01632690746531514,-0.00044262870469014004,0,NVDA
2024-07-16,-0.01632690746531514,-0.0685351237574985,-0.025547021784383034,0,NVDA
2024-07-17,-0.0685351237574985,0.025934183516757282,-0.07782811272023346,0,NVDA
2024-07-18,0.025934183516757282,-0.026442809833753283,0.009160446085565072,0,NVDA
2024-07-19,-0.026442809833753283,0.04647376698888053,-0.0423211738286382,0,NVDA
2024-07-22,0.04647376698888053,-0.007719573444450259,0.06045938260478817,0,NVDA
2024-07-23,-0.007719573444450259,-0.07045639445976531,0.030491242330321355,0,NVDA
2024-07-24,-0.07045639445976531,-0.017393289152587556,-0.07195072820437193,0,NVDA
2024-07-25,-0.017393289152587556,0.006922889031518905,-0.0009112689206391411,0,NVDA
2024-07-26,0.006922889031518905,-0.013087222273176843,0.042180083689091624,0,NVDA
2024-07-29,-0.013087222273176843,-0.07304000557410747,0.00856129759946428,0,NVDA
2024-07-30,-0.07304000557410747,0.1205534298672921,-0.06769248025167005,0,NVDA
2024-07-01,0.005816696096588351,0.011425589571579383,0.0044452850092622925,0,GOOG
2024-07-02,0.011425589571579383,0.004171122514341434,0.01690507786755574,0,GOOG
2024-07-03,0.004171122514341434,0.024095048634933624,0.016081301519937766,0,GOOG
2024-07-05,0.024095048634933624,-0.007739872216753391,0.04586277308808916,0,GOOG
2024-07-08,-0.007739872216753391,-0.00020998260249915066,0.016805521261304704,0,GOOG
2024-07-09,-0.00020998260249915066,0.011589799191486502,0.013220972764927091,0,GOOG
2024-07-10,0.011589799191486502,-0.028215370594159097,0.035737813392396706,0,GOOG
2024-07-11,-0.028215370594159097,-0.002780178597405286,0.00035745770347919703,0,GOOG
2024-07-12,-0.002780178597405286,0.007520656603795156,0.02128883356582681,0,GOOG
2024-07-15,0.007520656603795156,-0.014397221702364073,0.05267285395960282,0,GOOG
2024-07-16,-0.014397221702364073,-0.015647417596852255,0.026553727910853864,0,GOOG
2024-07-17,-0.015647417596852255,-0.01879335618336493,0.027252163928321804,0,GOOG
2024-07-18,-0.01879335618336493,0.0009480950413543982,0.018533149506030716,0,GOOG
2024-07-19,0.0009480950413543982,0.021834724497584432,0.04100613022415035,0,GOOG
2024-07-22,0.021834724497584432,0.001362583623727002,0.0755968883117862,0,GOOG
2024-07-23,0.001362583623727002,-0.05158006110313159,0.06094244302256646,0,GOOG
2024-07-24,-0.05158006110313159,-0.030334416073729012,0.02246725790414722,0,GOOG
2024-07-25,-0.030334416073729012,-0.0028416487955091677,0.03866698585616633,0,GOOG
2024-07-26,-0.0028416487955091677,0.014420144664558685,0.06072523799127821,0,GOOG
2024-07-29,0.014420144664558685,0.0042566653143956985,0.09765562321157453,0,GOOG
2024-07-30,0.0042566653143956985,0.007478040162033512,0.07546160190782943,0,GOOG
2024-07-01,0.020233739225558187,0.01409893985494711,0.020388984216421102,0,AMZN
2024-07-02,0.01409893985494711,-0.012123208336190783,0.021371705159425547,0,AMZN
2024-07-03,-0.012123208336190783,0.012123208336190851,-0.014534922862777633,0,AMZN
2024-07-05,0.012123208336190851,-0.0035563498917093785,0.0009195929472394782,0,AMZN
2024-07-08,-0.0035563498917093785,0.0002508745118111371,-0.012266434246205049,0,AMZN
2024-07-09,0.0002508745118111371,0.002254890139097774,-0.0028128689096176274,0,AMZN
2024-07-10,0.002254890139097774,-0.02401082970854252,0.003791897119023113,0,AMZN
2024-07-11,-0.02401082970854252,-0.002875175499739089,-0.02340465274229009,0,AMZN
2024-07-12,-0.002875175499739089,-0.009142411458262677,-0.008408904939026962,0,AMZN
2024-07-15,-0.009142411458262677,0.00155546797310713,-0.006633846743848759,0,AMZN
2024-07-16,0.00155546797310713,-0.02672431851841202,0.00032317002269988127,0,AMZN
2024-07-17,-0.02672431851841202,-0.022493376002440963,-0.024036096343115432,0,AMZN
2024-07-18,-0.022493376002440963,-0.0033798282769946274,-0.017661318372607315,0,AMZN
2024-07-19,-0.0033798282769946274,-0.003172184996925187,-0.004519881439025819,0,AMZN
2024-07-22,-0.003172184996925187,0.020924443707583142,0.009041070130438922,0,AMZN
2024-07-23,0.020924443707583142,-0.03039119500388646,0.029634281416985597,0,AMZN
2024-07-24,-0.03039119500388646,-0.005434169444389781,-0.015267661307191815,0,AMZN
2024-07-25,-0.005434169444389781,0.014626968944213104,6.123964117787928e-05,0,AMZN
2024-07-26,0.014626968944213104,0.0038282625594168156,0.02061416022581619,0,AMZN
2024-07-29,0.0038282625594168156,-0.008166388972744573,0.02076016388925528,0,AMZN
2024-07-30,-0.008166388972744573,0.02858958980412218,0.002763193219217197,0,AMZN
2024-07-01,0.000911867359965498,0.00950530211583859,-0.0011096210224632863,0,META
2024-07-02,0.00950530211583859,0.0009024218510787743,0.010174537215449392,0,META
2024-07-03,0.0009024218510787743,0.05707013474672191,0.004360357824809591,0,META
2024-07-05,0.05707013474672191,-0.01980923151869782,0.0794533220024798,0,META
2024-07-08,-0.01980923151869782,0.0012838288042851943,-0.01279110459801755,0,META
2024-07-09,0.0012838288042851943,0.00881013772372392,-0.019839854373606997,0,META
2024-07-10,0.00881013772372392,-0.041996241670930655,-0.001604277912579194,0,META
2024-07-11,-0.041996241670930655,-0.0273453716187734,-0.056121698871352044,0,META
2024-07-12,-0.0273453716187734,-0.005447068247144437,-0.040787996684251066,0,META
2024-07-15,-0.005447068247144437,-0.012921717473831392,0.006212420858654144,0,META
2024-07-16,-0.012921717473831392,-0.058433520571548686,-0.007403682462938127,0,META
2024-07-17,-0.058433520571548686,0.029559466657243398,-0.05661865840582625,0,META
2024-07-18,0.029559466657243398,0.0019734689537039556,0.043807923262687926,0,META
2024-07-19,0.0019734689537039556,0.022008968369894858,0.03002068990497586,0,META
2024-07-22,0.022008968369894858,0.00264321794266168,0.049102261117343865,0,META
2024-07-23,0.00264321794266168,-0.05774481558042685,0.028117647347880692,0,META
2024-07-24,-0.05774481558042685,-0.017186729543653655,-0.025172735727393897,0,META
2024-07-25,-0.017186729543653655,0.026744874713466073,0.017138011288084648,0,META
2024-07-26,0.026744874713466073,2.1428260396510007e-05,0.05770611214323357,0,META
2024-07-29,2.1428260396510007e-05,-0.005425762110814508,0.043165741407501956,0,META
2024-07-30,-0.005425762110814508,0.024819474609022892,0.028321340877852957,0,META
2024-07-01,-0.00855148061021331,0.019366723905145062,0.010751249021027087,0,TSM
2024-07-02,0.019366723905145062,0.03791742927798991,0.05406188055256231,0,TSM
2024-07-03,0.03791742927798991,0.008186031059875067,0.08768102117362331,0,TSM
2024-07-05,0.008186031059875067,0.014246635196324171,0.050330953315777444,0,TSM
2024-07-08,0.014246635196324171,-0.011370191514021754,0.03566606563939348,0,TSM
2024-07-09,-0.011370191514021754,0.034777308022437586,0.01113739827977328,0,TSM
2024-07-10,0.034777308022437586,-0.03488572638593499,0.06984661595213837,0,TSM
2024-07-11,-0.03488572638593499,0.015329094337259664,-0.023006807909661336,0,TSM
2024-07-12,0.015329094337259664,-0.011434243485160787,0.03408136112243626,0,TSM
2024-07-15,-0.011434243485160787,0.004417353934915623,0.01801923660119653,0,TSM
2024-07-16,0.004417353934915623,-0.08312922238564299,0.02420031547467419,0,TSM
2024-07-17,-0.08312922238564299,0.003905902796724973,-0.07042522625288689,0,TSM
2024-07-18,0.003905902796724973,-0.036137037468477344,0.02593401845100371,0,TSM
2024-07-19,-0.036137037468477344,0.021366304094415388,-0.020722067881257078,0,TSM
2024-07-22,0.021366304094415388,0.0027714803959061956,0.055714146643388945,0,TSM
2024-07-23,0.0027714803959061956,-0.06081604327099036,0.05691855978567911,0,TSM
2024-07-24,-0.06081604327099036,0.002999225722345179,-0.03517863562868881,0,TSM
2024-07-25,0.002999225722345179,0.010303633182083357,0.03487754534546075,0,TSM
2024-07-26,0.010303633182083357,-0.011989632383307825,0.03605977973079763,0,TSM
2024-07-29,-0.011989632383307825,-0.03478335988941944,-0.010331357624788401,0,TSM
2024-07-30,-0.03478335988941944,0.07032934204622038,-0.03239006284215143,0,TSM
2024-07-01,0.00988054773649129,-0.008412610372492992,0.017744744258130773,0,LLY
2024-07-02,-0.008412610372492992,-0.009541294338087902,0.00014595446994869476,0,LLY
2024-07-03,-0.009541294338087902,0.018172623976999036,-0.016743862215219618,0,LLY
2024-07-05,0.018172623976999036,0.0037433731507125045,0.015813137759877832,0,LLY
2024-07-08,0.0037433731507125045,0.01567176089748016,0.0036138925380013176,0,LLY
2024-07-09,0.01567176089748016,0.007776684974838895,0.010195526798736199,0,LLY
2024-07-10,0.007776684974838895,-0.006019500881969957,0.0037043559330916243,0,LLY
2024-07-11,-0.006019500881969957,0.015150044322779034,-0.012713495770909605,0,LLY
2024-07-12,0.015150044322779034,0.0021697211131133562,0.00037401255114269394,0,LLY
2024-07-15,0.0021697211131133562,-0.009365571028938924,-0.017622315002927005,0,LLY
2024-07-16,-0.009365571028938924,-0.03899383537745177,-0.03355956778078317,0,LLY
2024-07-17,-0.03899383537745177,-0.06464527213677475,-0.03916773262712768,0,LLY
2024-07-18,-0.06464527213677475,0.010044736335135966,-0.06029279418452166,0,LLY
2024-07-19,0.010044736335135966,0.009864073260068882,-0.014662346929690873,0,LLY
2024-07-22,0.009864073260068882,0.014126578110608821,0.0055113551297509,0,LLY
2024-07-23,0.014126578110608821,-0.021183959902963997,0.0090944721801344,0,LLY
2024-07-24,-0.021183959902963997,-0.04603833956428145,-0.032683003058520926,0,LLY
2024-07-25,-0.04603833956428145,-0.020384400532012147,-0.05274463185518874,0,LLY
2024-07-26,-0.020384400532012147,0.003931986339806929,-0.03054523038091815,0,LLY
2024-07-29,0.003931986339806929,-0.022003335822571735,-0.008815506242071752,0,LLY
2024-07-30,-0.022003335822571735,0.017636297256359006,-0.03672646407183029,0,LLY
2024-07-01,0.0587798336030084,0.09710195030947966,0.06106603902776947,0,TSLA
2024-07-02,0.09710195030947966,0.06337304899541417,0.08769794244440697,0,TSLA
2024-07-03,0.06337304899541417,0.02060688228437289,0.024917099951022786,0,TSLA
2024-07-05,0.02060688228437289,0.005629789876539415,-0.09082140260201046,0,TSLA
2024-07-08,0.005629789876539415,0.0364508858978897,-0.1408568829534032,0,TSLA
2024-07-09,0.0364508858978897,0.0035389720904070512,-0.08763859950344532,0,TSLA
2024-07-10,0.0035389720904070512,-0.08822077208547265,-0.1634193790831625,0,TSLA
2024-07-11,-0.08822077208547265,0.029434316513726,-0.3448652458083207,0,TSLA
2024-07-12,0.029434316513726,0.017609829570940913,-0.16761622046302843,0,TSLA
2024-07-15,0.017609829570940913,0.015396997777534508,-0.15176746728289764,0,TSLA
2024-07-16,0.015396997777534508,-0.03191970033228875,-0.16996761441770294,0,TSLA
2024-07-17,-0.03191970033228875,0.002933302220995548,-0.2204386257088813,0,TSLA
2024-07-18,0.002933302220995548,-0.04107613843938718,-0.17912668672021242,0,TSLA
2024-07-19,-0.04107613843938718,0.05018271902171053,-0.2516134805282566,0,TSLA
2024-07-22,0.05018271902171053,-0.020607648987956702,-0.11240283938822208,0,TSLA
2024-07-23,-0.020607648987956702,-0.1316429436033912,-0.1988433718259756,0,TSLA
2024-07-24,-0.1316429436033912,0.01953112906763447,-0.33206158809861885,0,TSLA
2024-07-25,0.01953112906763447,-0.0020452089625195087,-0.13478563832495274,0,TSLA
2024-07-26,-0.0020452089625195087,0.054450283723543685,-0.1466487311321871,0,TSLA
2024-07-29,0.054450283723543685,-0.04170207944562903,-0.07471117941619194,0,TSLA
2024-07-30,-0.04170207944562903,0.04157282172336867,-0.19077956031779705,0,TSLA
2024-07-01,0.02173005757092299,0.01011444433284831,0.04188662474181459,0,AVGO
2024-07-02,0.01011444433284831,0.0423720395758991,0.032550180459824274,0,AVGO
2024-07-03,0.0423720395758991,-0.015097043287360777,0.05423953685727323,0,AVGO
2024-07-05,-0.015097043287360777,0.02467388297917074,-0.02039708206049151,0,AVGO
2024-07-08,0.02467388297917074,-0.007214423867499487,0.03571420467608066,0,AVGO
2024-07-09,-0.007214423867499487,0.006544017190221526,0.019567865811462082,0,AVGO
2024-07-10,0.006544017190221526,-0.022454708386848984,0.022233184627319602,0,AVGO
2024-07-11,-0.022454708386848984,-0.003099848511163518,-0.013197672430098173,0,AVGO
2024-07-12,-0.003099848511163518,0.007924189840134092,0.00449528943686206,0,AVGO
2024-07-15,0.007924189840134092,-0.011971934468035423,0.04061886773510437,0,AVGO
2024-07-16,-0.011971934468035423,-0.08241697380974504,0.002638277268680711,0,AVGO
2024-07-17,-0.08241697380974504,0.02869080550382336,-0.11338537888526234,0,AVGO
2024-07-18,0.02869080550382336,-0.01994590971525566,0.03345247092320813,0,AVGO
2024-07-19,-0.01994590971525566,0.023304288909196242,-0.014488262857978884,0,AVGO
2024-07-22,0.023304288909196242,0.01668607934091998,0.0388766039252606,0,AVGO
2024-07-23,0.01668607934091998,-0.0789340934814732,0.037885108884574414,0,AVGO
2024-07-24,-0.0789340934814732,-0.013839222167893352,-0.09135110516841827,0,AVGO
2024-07-25,-0.013839222167893352,0.01575366011441334,-0.05237598819447886,0,AVGO
2024-07-26,0.01575366011441334,-0.009342480631032383,-0.02847295446313136,0,AVGO
2024-07-29,-0.009342480631032383,-0.045626466304384765,-0.08585298063661773,0,AVGO
2024-07-30,-0.045626466304384765,0.1129403358288559,-0.16093894970922296,0,AVGO
